Discipline,Gender,Event,phase,type,order,ENG Description,FRA Description,KOR Description,ENG longdescription,FRA longdescription,KOR longdescription,ENG phase Description,FRA phase Description,KOR phase Description,Old DDGEEEP
FRS,M,MO----------------,----,8,,Men's Moguls,Bosses hommes,남자 모글,Men's Moguls,Bosses hommes,남자 모글,,,,FRM0200
FRS,M,SS----------------,FNL-,3,1,Men's Ski Slopestyle Final,"Ski slopestyle hommes, finale",남자 스키 슬로프스타일 결승,Men's Ski Slopestyle Final,"Ski slopestyle hommes, finale",남자 스키 슬로프스타일 결승,Final,Finale,결승,FRM0701
FRS,M,SS----------------,QUAL,3,8,Men's Ski Slopestyle Qualification,"Ski slopestyle hommes, qualifications",남자 스키 슬로프스타일 예선,Men's Ski Slopestyle Qualification,"Ski slopestyle hommes, qualifications",남자 스키 슬로프스타일 예선,Qualification,Qualifications,예선,FRM0709
FRS,M,SS----------------,DRAW,7,D,Men's Ski Slopestyle Draw,"Ski slopestyle hommes, tirage au sort",남자 스키 슬로프스타일 추첨,Men's Ski Slopestyle Draw,"Ski slopestyle hommes, tirage au sort",남자 스키 슬로프스타일 추첨,Draw,Tirage au sort,추첨,FRM070E
FRS,M,SS----------------,MEET,9,M,Men's Ski Slopestyle Team Cap. Meeting,"Ski slopestyle H, réunion chefs d'équipe",남자 스키 슬로프스타일 대표자회의,Men's Ski Slopestyle Team Captain Meeting,"Ski slopestyle hommes, réunion des chefs d'équipe",남자 스키 슬로프스타일 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,FRM070T
FRS,M,SS----------------,VICT,6,V,Men's Ski Slopestyle Victory Ceremony,"Ski slopestyle H, cérémonie vainqueurs",남자 스키 슬로프스타일 메달 시상식,Men's Ski Slopestyle Victory Ceremony,"Ski slopestyle hommes, cérémonie des vainqueurs",남자 스키 슬로프스타일 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FRM070M
FRS,M,SS----------------,----,8,,Men's Ski Slopestyle,Ski slopestyle hommes,남자 스키 슬로프스타일,Men's Ski Slopestyle,Ski slopestyle hommes,남자 스키 슬로프스타일,,,,FRM0700
FRS,M,SX----------------,FNL-,3,1,Men's Ski Cross Finals,"Ski cross hommes, finale",남자 스키 크로스 결승,Men's Ski Cross Finals,"Ski cross hommes, finale",남자 스키 크로스 결승,Finals,Finale,결승,FRM7401
FRS,M,SX----------------,SFNL,3,2,Men's Ski Cross Semifinals,"Ski cross hommes, demi-finales",남자 스키 크로스 준결승,Men's Ski Cross Semifinals,"Ski cross hommes, demi-finales",남자 스키 크로스 준결승,Semifinals,Demi-finales,준결승,FRM7402
FRS,M,SX----------------,QFNL,3,3,Men's Ski Cross Quarterfinals,"Ski cross hommes, quarts de finale",남자 스키 크로스 준준결승,Men's Ski Cross Quarterfinals,"Ski cross hommes, quarts de finale",남자 스키 크로스 준준결승,Quarterfinals,Quarts de finale,준준결승,FRM7403
FRS,M,SX----------------,8FNL,3,4,Men's Ski Cross 1/8 Finals,"Ski cross hommes, 1/8 de finale",남자 스키 크로스 16강전,Men's Ski Cross 1/8 Finals,"Ski cross hommes, huitièmes de finale",남자 스키 크로스 16강전,1/8 Finals,Huitièmes de finale,16강전,FRM7404
FRS,M,SX----------------,QUAL,3,8,Men's Ski Cross Seeding,"Ski cross hommes, classement",남자 스키 크로스 시드 배정,Men's Ski Cross Seeding,"Ski cross hommes, classement",남자 스키 크로스 시드 배정,Seeding,Classement,시드배정,FRM7409
FRS,M,SX----------------,DRAW,7,D,Men's Ski Cross Draw,"Ski cross hommes, tirage au sort",남자 스키 크로스 추첨,Men's Ski Cross Draw,"Ski cross hommes, tirage au sort",남자 스키 크로스 추첨,Draw,Tirage au sort,추첨,FRM740E
FRS,M,SX----------------,MEET,9,M,Men's Ski Cross Team Captain Meeting,"Ski cross hommes, réunion chefs d'équipe",남자 스키 크로스 대표자회의,Men's Ski Cross Team Captain Meeting,"Ski cross hommes, réunion des chefs d'équipe",남자 스키 크로스 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,FRM740T
FRS,M,SX----------------,VICT,6,V,Men's Ski Cross Victory Ceremony,"Ski cross hommes, cérémonie vainqueurs",남자 스키 크로스 메달 시상식,Men's Ski Cross Victory Ceremony,"Ski cross hommes, cérémonie des vainqueurs",남자 스키 크로스 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FRM740M
FRS,M,SX----------------,----,8,,Men's Ski Cross,Ski cross hommes,남자 스키 크로스,Men's Ski Cross,Ski cross hommes,남자 스키 크로스,,,,FRM7400
FRS,W,------------------,----,8,,Ladies' Freestyle Skiing,Ski acrobatique femmes,프리스타일 스키 여자,Ladies' Freestyle Skiing,Ski acrobatique femmes,프리스타일 스키 여자,,,,FRW0000
FRS,W,AE----------------,FNL-,3,1,Ladies' Aerials Finals,"Saut femmes, finale",여자 에어리얼 결승,Ladies' Aerials Finals,"Saut femmes, finale",여자 에어리얼 결승,Finals,Finale,결승,FRW0301
FRS,W,AE----------------,QUAL,3,8,Ladies' Aerials Qualifications,"Saut femmes, qualifications",여자 에어리얼 예선,Ladies' Aerials Qualifications,"Saut femmes, qualifications",여자 에어리얼 예선,Qualifications,Qualifications,예선,FRW0309
FRS,W,AE----------------,DRAW,7,D,Ladies' Aerials Draw,"Saut femmes, tirage au sort",여자 에어리얼 추첨,Ladies' Aerials Draw,"Saut femmes, tirage au sort",여자 에어리얼 추첨,Draw,Tirage au sort,추첨,FRW030E
FRS,W,AE----------------,MEET,9,M,Ladies' Aerials Team Captain Meeting,"Saut femmes, réunion chefs d'équipe",여자 에어리얼 대표자 회의,Ladies' Aerials Team Captain Meeting,"Saut femmes, réunion des chefs d'équipe",여자 에어리얼 대표자 회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,FRW030T
FRS,W,AE----------------,VICT,6,V,Ladies' Aerials Victory Ceremony,"Saut femmes, cérémonie des vainqueurs",여자 에어리얼 메달 시상식,Ladies' Aerials Victory Ceremony,"Saut femmes, cérémonie des vainqueurs",여자 에어리얼 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FRW030M
FRS,W,AE----------------,----,8,,Ladies' Aerials,Saut femmes,여자 에어리얼,Ladies' Aerials,Saut femmes,여자 에어리얼,,,,FRW0300
FRS,W,HP----------------,FNL-,3,1,Ladies' Ski Halfpipe Final,"Ski halfpipe femmes, finale",여자 스키 하프파이프 결승,Ladies' Ski Halfpipe Final,"Ski halfpipe femmes, finale",여자 스키 하프파이프 결승,Final,Finale,결승,FRW0601
FRS,W,HP----------------,QUAL,3,8,Ladies' Ski Halfpipe Qualification,"Ski halfpipe femmes, qualifications",여자 스키 하프파이프 예선,Ladies' Ski Halfpipe Qualification,"Ski halfpipe femmes, qualifications",여자 스키 하프파이프 예선,Qualification,Qualifications,예선,FRW0609
FRS,W,HP----------------,DRAW,7,D,Ladies' Ski Halfpipe Draw,"Ski halfpipe femmes, tirage au sort",여자 스키 하프파이프 추첨,Ladies' Ski Halfpipe Draw,"Ski halfpipe femmes, tirage au sort",여자 스키 하프파이프 추첨,Draw,Tirage au sort,추첨,FRW060E
FRS,W,HP----------------,MEET,9,M,Ladies' Ski Halfpipe TCM,"Ski halfpipe F, réunion chefs d'équipe",여자 스키 하프파이프 대표자회의,Ladies' Ski Halfpipe Team Captain Meeting,"Ski halfpipe femmes, réunion des chefs d'équipe",여자 스키 하프파이프 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,FRW060T
FRS,W,HP----------------,VICT,6,V,Ladies' Ski Halfpipe Victory Ceremony,"Ski halfpipe F, cérémonie des vainqueurs",여자 스키 하프파이프 메달 시상식,Ladies' Ski Halfpipe Victory Ceremony,"Ski halfpipe femmes, cérémonie des vainqueurs",여자 스키 하프파이프 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FRW060M
FRS,W,HP----------------,----,8,,Ladies' Ski Halfpipe,Ski halfpipe femmes,여자 스키 하프파이프,Ladies' Ski Halfpipe,Ski halfpipe femmes,여자 스키 하프파이프,,,,FRW0600
FRS,W,MO----------------,FNL-,3,1,Ladies' Moguls Finals,"Bosses femmes, finale",여자 모글 결승,Ladies' Moguls Finals,"Bosses femmes, finale",여자 모글 결승,Finals,Finale,결승,FRW0201
FRS,W,MO----------------,QUAL,3,8,Ladies' Moguls Qualifications,"Bosses femmes, qualifications",여자 모글 예선,Ladies' Moguls Qualifications,"Bosses femmes, qualifications",여자 모글 예선,Qualifications,Qualifications,예선,FRW0209
FRS,W,MO----------------,DRAW,7,D,Ladies' Moguls Draw,"Bosses femmes, tirage au sort",여자 모글 추첨,Ladies' Moguls Draw,"Bosses femmes, tirage au sort",여자 모글 추첨,Draw,Tirage au sort,추첨,FRW020E
FRS,W,MO----------------,MEET,9,M,Ladies' Moguls Team Captain Meeting,"Bosses femmes, réunion chefs d'équipe",여자 모글 대표자회의,Ladies' Moguls Team Captain Meeting,"Bosses femmes, réunion des chefs d'équipe",여자 모글 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,FRW020T
FRS,W,MO----------------,VICT,6,V,Ladies' Moguls Victory Ceremony,"Bosses femmes, cérémonie des vainqueurs",여자 모글 메달 시상식,Ladies' Moguls Victory Ceremony,"Bosses femmes, cérémonie des vainqueurs",여자 모글 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FRW020M
FRS,W,MO----------------,----,8,,Ladies' Moguls,Bosses femmes,여자 모글,Ladies' Moguls,Bosses femmes,여자 모글,,,,FRW0200
FRS,W,SS----------------,FNL-,3,1,Ladies' Ski Slopestyle Final,"Ski slopestyle femmes, finale",여자 스키 슬로프스타일 결승,Ladies' Ski Slopestyle Final,"Ski slopestyle femmes, finale",여자 스키 슬로프스타일 결승,Final,Finale,결승,FRW0701
FRS,W,SS----------------,QUAL,3,8,Ladies' Ski Slopestyle Qualification,"Ski slopestyle femmes, qualifications",여자 스키 슬로프스타일 예선,Ladies' Ski Slopestyle Qualification,"Ski slopestyle femmes, qualifications",여자 스키 슬로프스타일 예선,Qualification,Qualifications,예선,FRW0709
FRS,W,SS----------------,DRAW,7,D,Ladies' Ski Slopestyle Draw,"Ski slopestyle femmes, tirage au sort",여자 스키 슬로프스타일 추첨,Ladies' Ski Slopestyle Draw,"Ski slopestyle femmes, tirage au sort",여자 스키 슬로프스타일 추첨,Draw,Tirage au sort,추첨,FRW070E
FRS,W,SS----------------,MEET,9,M,Ladies' Ski Slopestyle TCM,"Ski slopestyle F, réunion chefs d'équipe",여자 스키 슬로프스타일 대표자회의,Ladies' Ski Slopestyle Team Captain Meeting,"Ski slopestyle femmes, réunion des chefs d'équipe",여자 스키 슬로프스타일 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,FRW070T
FRS,W,SS----------------,VICT,6,V,Ladies' Ski Slopestyle Victory Ceremony,"Ski slopestyle F, cérémonie vainqueurs",여자 스키 슬로프스타일 메달 시상식,Ladies' Ski Slopestyle Victory Ceremony,"Ski slopestyle femmes, cérémonie des vainqueurs",여자 스키 슬로프스타일 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FRW070M
FRS,W,SS----------------,----,8,,Ladies' Ski Slopestyle,Ski slopestyle femmes,여자 스키 슬로프스타일,Ladies' Ski Slopestyle,Ski slopestyle femmes,여자 스키 슬로프스타일,,,,FRW0700
FRS,W,SX----------------,FNL-,3,1,Ladies' Ski Cross Finals,"Ski cross femmes, finale",여자 스키 크로스 결승,Ladies' Ski Cross Finals,"Ski cross femmes, finale",여자 스키 크로스 결승,Finals,Finale,결승,FRW7401
FRS,W,SX----------------,SFNL,3,2,Ladies' Ski Cross Semifinals,"Ski cross femmes, demi-finales",여자 스키 크로스 준결승,Ladies' Ski Cross Semifinals,"Ski cross femmes, demi-finales",여자 스키 크로스 준결승,Semifinals,Demi-finales,준결승,FRW7402
FRS,W,SX----------------,QFNL,3,3,Ladies' Ski Cross Quarterfinals,"Ski cross femmes, quarts de finale",여자 스키 크로스 준준결승,Ladies' Ski Cross Quarterfinals,"Ski cross femmes, quarts de finale",여자 스키 크로스 준준결승,Quarterfinals,Quarts de finale,준준결승,FRW7403
FRS,W,SX----------------,8FNL,3,4,Ladies' Ski Cross 1/8 Finals,"Ski cross femmes, 1/8 de finale",여자 스키 크로스 16강전,Ladies' Ski Cross 1/8 Finals,"Ski cross femmes, huitièmes de finale",여자 스키 크로스 16강전,1/8 Finals,Huitièmes de finale,16강전,FRW7404
FRS,W,SX----------------,QUAL,3,8,Ladies' Ski Cross Seeding,"Ski cross femmes, classement",여자 스키 크로스 시드배정,Ladies' Ski Cross Seeding,"Ski cross femmes, classement",여자 스키 크로스 시드배정,Seeding,Classement,시드배정,FRW7409
FRS,W,SX----------------,DRAW,7,D,Ladies' Ski Cross Draw,"Ski cross femmes, tirage au sort",여자 스키 크로스 추첨,Ladies' Ski Cross Draw,"Ski cross femmes, tirage au sort",여자 스키 크로스 추첨,Draw,Tirage au sort,추첨,FRW740E
FRS,W,SX----------------,MEET,9,M,Ladies' Ski Cross TCM,"Ski cross femmes, réunion chefs d'équipe",여자 스키 크로스 대표자회의,Ladies' Ski Cross Team Captain Meeting,"Ski cross femmes, réunion des chefs d'équipe",여자 스키 크로스 대표자회의,Team Captain Meeting,Réunion des chefs d'équipe,대표자회의,FRW740T
FRS,W,SX----------------,VICT,6,V,Ladies' Ski Cross Victory Ceremony,"Ski cross femmes, cérémonie vainqueurs",여자 스키 크로스 메달 시상식,Ladies' Ski Cross Victory Ceremony,"Ski cross femmes, cérémonie des vainqueurs",여자 스키 크로스 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FRW740M
FRS,W,SX----------------,----,8,,Ladies' Ski Cross,Ski cross femmes,여자 스키 크로스,Ladies' Ski Cross,Ski cross femmes,여자 스키 크로스,,,,FRW7400
FSK,-,------------------,DRAW,7,D,Figure Skating Draw,"Patinage artistique, tirage au sort",피겨 스케이팅 추첨,Figure Skating Draw,"Patinage artistique, tirage au sort",피겨 스케이팅 추첨,Draw,Tirage au sort,추첨,FS0000E
FSK,-,------------------,MEET,9,M,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,FS0000T
FSK,-,------------------,----,8,,Figure Skating,Patinage artistique,피겨 스케이팅,Figure Skating,Patinage artistique,피겨 스케이팅,,,,FS00000
FSK,M,SINGLES-----------,FNL-,3,1,Men Single Skating,Patinage individuel hommes,남자 싱글 스케이팅,Men Single Skating,Patinage individuel hommes,남자 싱글 스케이팅,,,,FSM0101
FSK,M,SINGLES-----------,DRAW,7,D,Men Single Skating Draw,"Patinage individuel H, tirage au sort",남자 싱글 스케이팅 추첨,Men Single Skating Draw,"Patinage individuel hommes, tirage au sort",남자 싱글 스케이팅 추첨,Draw,Tirage au sort,추첨,FSM010E
FSK,M,SINGLES-----------,QUAL,3,8,Men Single Skating Qualification,"Patinage individuel H, qualifications",남자 싱글 스케이팅 예선,Men Single Skating Qualification,"Patinage individuel hommes, qualifications",남자 싱글 스케이팅 예선,Qualification,Qualifications,예선,
FSK,M,SINGLES-----------,VICT,6,V,Men Single Skating Victory Ceremony,"Patinage individuel H, cérémonie vainq.",남자 싱글 스케이팅 메달 시상식,Men Single Skating Victory Ceremony,"Patinage individuel hommes, cérémonie des vainqueurs",남자 싱글 스케이팅 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FSM010M
FSK,M,SINGLES-----------,----,8,,Men Single Skating,Patinage individuel hommes,남자 싱글 스케이팅,Men Single Skating,Patinage individuel hommes,남자 싱글 스케이팅,,,,FSM0100
FSK,W,SINGLES-----------,FNL-,3,1,Ladies Single Skating,Patinage individuel femmes,여자 싱글 스케이팅,Ladies Single Skating,Patinage individuel femmes,여자 싱글 스케이팅,,,,FSW0101
FSK,W,SINGLES-----------,DRAW,7,D,Ladies Single Skating Draw,"Patinage individuel F, tirage au sort",여자 싱글 스케이팅 추첨,Ladies Single Skating Draw,"Patinage individuel femmes, tirage au sort",여자 싱글 스케이팅 추첨,Draw,Tirage au sort,추첨,FSW010E
FSK,W,SINGLES-----------,QUAL,3,8,Ladies Single Skating Qualification,"Patinage individuel F, qualifications",여자 싱글 스케이팅 예선,Ladies Single Skating Qualification,"Patinage individuel femmes, qualifications",여자 싱글 스케이팅 예선,Qualification,Qualifications,예선,
FSK,W,SINGLES-----------,VICT,6,V,Ladies Single Skating Victory Ceremony,"Patinage individuel F, cérémonie vainq.",여자 싱글 스케이팅 메달 시상식,Ladies Single Skating Victory Ceremony,"Patinage individuel femmes, cérémonie des vainqueurs",여자 싱글 스케이팅 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FSW010M
FSK,W,SINGLES-----------,----,8,,Ladies Single Skating,Patinage individuel femmes,여자 싱글 스케이팅,Ladies Single Skating,Patinage individuel femmes,여자 싱글 스케이팅,,,,FSW0100
FSK,X,------------------,----,8,,Exhibition Gala,Gala d'exhibition,갈라쇼,Exhibition Gala,Gala d'exhibition,갈라쇼,,,,FSX0000
FSK,X,ICEDANCE----------,FNL-,3,1,Ice Dance,Danse sur glace,아이스 댄스,Ice Dance,Danse sur glace,아이스 댄스,,,,FSX0301
FSK,X,ICEDANCE----------,DRAW,7,D,Ice Dance Draw,"Danse sur glace, tirage au sort",아이스 댄스 추첨,Ice Dance Draw,"Danse sur glace, tirage au sort",아이스 댄스 추첨,Draw,Tirage au sort,추첨,FSX030E
FSK,X,ICEDANCE----------,QUAL,3,8,Ice Dance Qualification,"Danse sur glace, qualifications",아이스 댄스 예선,Ice Dance Qualification,"Danse sur glace, qualifications",아이스 댄스 예선,Qualification,Qualifications,예선,
FSK,X,ICEDANCE----------,VICT,6,V,Ice Dance Victory Ceremony,"Danse sur glace, cérémonie vainqueurs",아이스 댄스 메달 시상식,Ice Dance Victory Ceremony,"Danse sur glace, cérémonie des vainqueurs",아이스 댄스 메달 시상식,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FSX030M
FSK,X,ICEDANCE----------,----,8,,Ice Dance,Danse sur glace,아이스 댄스,Ice Dance,Danse sur glace,아이스 댄스,,,,FSX0300
FSK,X,PAIRS-------------,FNL-,3,1,Pair Skating,Patinage en couple,페어 스케이팅,Pair Skating,Patinage en couple,페어 스케이팅,,,,FSX0201
